Customer ID,Age,Gender,Purchase Amount (USD),Location,Season,Subscription Status,Payment Method,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3485,44,Female,75,Illinois,Fall,No,Debit Card,13,Credit Card,Bi-Weekly
3486,50,Female,21,Massachusetts,Winter,No,Debit Card,23,Debit Card,Fortnightly
3487,51,Female,89,North Carolina,Winter,No,Debit Card,6,PayPal,Weekly
3488,25,Female,24,West Virginia,Fall,No,Debit Card,39,Bank Transfer,Annually
3489,62,Female,27,Delaware,Spring,No,Cash,7,Cash,Quarterly
3490,48,Female,26,Idaho,Summer,No,Bank Transfer,32,PayPal,Every 3 Months
3491,62,Female,82,Oregon,Spring,No,Venmo,43,Credit Card,Quarterly
3492,22,Female,28,Maine,Winter,No,Bank Transfer,15,Cash,Monthly
3493,48,Female,65,South Dakota,Fall,No,PayPal,48,Bank Transfer,Annually
3494,48,Female,82,New Mexico,Winter,No,Cash,35,Credit Card,Weekly
3495,62,Female,38,Washington,Winter,No,Credit Card,41,PayPal,Quarterly
3496,24,Female,33,Georgia,Spring,No,Debit Card,14,Cash,Weekly
3497,39,Female,38,Idaho,Summer,No,Cash,22,PayPal,Monthly
3498,35,Female,48,Colorado,Spring,No,PayPal,16,Venmo,Every 3 Months
3499,47,Female,35,Kentucky,Summer,No,PayPal,2,Bank Transfer,Bi-Weekly
3500,22,Female,29,New Jersey,Fall,No,Bank Transfer,13,PayPal,Every 3 Months
3501,38,Female,48,Oregon,Fall,No,Credit Card,38,Debit Card,Fortnightly
3502,53,Female,87,Nebraska,Fall,No,Bank Transfer,43,Bank Transfer,Weekly
3503,31,Female,62,Massachusetts,Fall,No,Bank Transfer,26,Bank Transfer,Quarterly
3504,31,Female,96,Nebraska,Spring,No,Cash,39,Cash,Weekly
3505,65,Female,41,Hawaii,Fall,No,Bank Transfer,50,Venmo,Monthly
3506,48,Female,42,Indiana,Winter,No,Cash,40,Bank Transfer,Every 3 Months
3507,18,Female,57,Illinois,Winter,No,Venmo,12,Cash,Fortnightly
3508,46,Female,65,Colorado,Spring,No,Bank Transfer,33,Credit Card,Every 3 Months
3509,52,Female,54,Pennsylvania,Fall,No,Venmo,49,Bank Transfer,Weekly
3510,50,Female,22,Ohio,Winter,No,Cash,43,Venmo,Bi-Weekly
3511,49,Female,96,Pennsylvania,Fall,No,Credit Card,14,Venmo,Monthly
3512,69,Female,81,Mississippi,Summer,No,Venmo,21,Credit Card,Every 3 Months
3513,36,Female,46,Kentucky,Fall,No,Bank Transfer,31,Debit Card,Quarterly
3514,30,Female,74,Alaska,Spring,No,Bank Transfer,29,Credit Card,Fortnightly
3515,25,Female,50,Georgia,Winter,No,Venmo,32,Cash,Monthly
3516,19,Female,80,South Dakota,Winter,No,PayPal,16,Debit Card,Bi-Weekly
3517,34,Female,56,South Carolina,Summer,No,Venmo,38,PayPal,Bi-Weekly
3518,29,Female,69,Tennessee,Winter,No,Debit Card,34,Debit Card,Every 3 Months
3519,50,Female,97,Colorado,Spring,No,Bank Transfer,30,PayPal,Quarterly
3520,31,Female,66,Wisconsin,Winter,No,Credit Card,14,Bank Transfer,Fortnightly
3521,41,Female,70,Georgia,Spring,No,PayPal,33,Bank Transfer,Monthly
3522,52,Female,50,Maryland,Winter,No,Credit Card,35,Venmo,Weekly
3523,27,Female,85,New Jersey,Spring,No,Bank Transfer,13,Cash,Quarterly
3524,49,Female,59,Nevada,Summer,No,PayPal,30,Cash,Fortnightly
3525,69,Female,74,Michigan,Summer,No,Credit Card,30,Credit Card,Monthly
3526,45,Female,38,Wyoming,Winter,No,PayPal,47,Bank Transfer,Annually
3527,20,Female,99,Massachusetts,Spring,No,PayPal,1,PayPal,Every 3 Months
3528,25,Female,97,Washington,Spring,No,Cash,1,Cash,Weekly
3529,38,Female,67,Maine,Summer,No,Cash,33,PayPal,Annually
3530,55,Female,20,Montana,Winter,No,Credit Card,43,Bank Transfer,Weekly
3531,62,Female,45,Oklahoma,Spring,No,Bank Transfer,37,PayPal,Weekly
3532,54,Female,52,North Dakota,Winter,No,Credit Card,23,Cash,Quarterly
3533,61,Female,68,Connecticut,Fall,No,Credit Card,12,Credit Card,Annually
3534,50,Female,98,Texas,Fall,No,Venmo,30,Venmo,Fortnightly
3535,65,Female,83,Delaware,Fall,No,Venmo,7,Cash,Weekly
3536,68,Female,51,Mississippi,Summer,No,Bank Transfer,20,Debit Card,Monthly
3537,55,Female,21,Minnesota,Spring,No,Venmo,10,Venmo,Monthly
3538,57,Female,92,Georgia,Spring,No,Venmo,40,Credit Card,Every 3 Months
3539,56,Female,63,Iowa,Spring,No,Venmo,21,Venmo,Monthly
3540,29,Female,56,New York,Spring,No,Venmo,17,Credit Card,Bi-Weekly
3541,24,Female,95,Nevada,Spring,No,Bank Transfer,5,Bank Transfer,Weekly
3542,59,Female,66,Virginia,Winter,No,Cash,22,PayPal,Annually
3543,62,Female,28,Idaho,Spring,No,Bank Transfer,5,Venmo,Weekly
3544,58,Female,83,Colorado,Winter,No,Credit Card,18,PayPal,Every 3 Months
3545,64,Female,55,Wisconsin,Fall,No,PayPal,42,Cash,Every 3 Months
3546,48,Female,28,Connecticut,Spring,No,Venmo,22,Debit Card,Annually
3547,60,Female,79,Kansas,Summer,No,Bank Transfer,37,Bank Transfer,Bi-Weekly
3548,52,Female,31,Pennsylvania,Summer,No,Debit Card,23,Credit Card,Annually
3549,63,Female,37,Utah,Fall,No,Venmo,47,Debit Card,Fortnightly
3550,44,Female,34,Oregon,Summer,No,Credit Card,11,Bank Transfer,Fortnightly
3551,63,Female,74,West Virginia,Winter,No,Venmo,32,Cash,Weekly
3552,66,Female,31,Montana,Spring,No,Credit Card,20,Venmo,Weekly
3553,22,Female,66,Kentucky,Winter,No,Credit Card,3,PayPal,Quarterly
3554,62,Female,99,Minnesota,Spring,No,Cash,32,Bank Transfer,Weekly
3555,39,Female,55,Louisiana,Spring,No,Bank Transfer,5,Credit Card,Fortnightly
3556,25,Female,23,Delaware,Spring,No,PayPal,45,Cash,Quarterly
3557,70,Female,88,Arizona,Fall,No,Bank Transfer,43,Cash,Bi-Weekly
3558,52,Female,26,Nevada,Summer,No,PayPal,1,PayPal,Every 3 Months
3559,68,Female,94,Alaska,Summer,No,Credit Card,9,Venmo,Quarterly
3560,18,Female,25,Utah,Fall,No,Debit Card,13,Venmo,Every 3 Months
3561,18,Female,96,Kansas,Fall,No,Cash,5,Credit Card,Annually
3562,63,Female,29,North Carolina,Spring,No,Cash,39,Credit Card,Fortnightly
3563,47,Female,36,Maryland,Winter,No,PayPal,7,Bank Transfer,Weekly
3564,43,Female,90,Maine,Summer,No,Credit Card,8,Credit Card,Every 3 Months
3565,60,Female,38,Illinois,Summer,No,PayPal,40,Venmo,Annually
3566,49,Female,52,Pennsylvania,Spring,No,Cash,35,PayPal,Monthly
3567,28,Female,88,Alaska,Spring,No,Credit Card,14,Venmo,Monthly
3568,32,Female,56,New Mexico,Summer,No,Venmo,26,Credit Card,Monthly
3569,29,Female,71,Arkansas,Spring,No,Cash,14,PayPal,Quarterly
3570,35,Female,94,Alaska,Fall,No,Credit Card,9,Bank Transfer,Fortnightly
3571,23,Female,97,Louisiana,Winter,No,PayPal,32,Debit Card,Annually
3572,70,Female,27,North Dakota,Summer,No,Cash,15,Bank Transfer,Every 3 Months
3573,23,Female,28,Rhode Island,Spring,No,Bank Transfer,25,Credit Card,Monthly
3574,43,Female,67,Connecticut,Fall,No,Cash,27,PayPal,Monthly
3575,29,Female,70,New York,Fall,No,Cash,39,Bank Transfer,Quarterly
3576,61,Female,95,Kentucky,Fall,No,Cash,49,Venmo,Bi-Weekly
3577,29,Female,24,Maine,Spring,No,Cash,12,Venmo,Bi-Weekly
3578,66,Female,35,Missouri,Winter,No,PayPal,13,Bank Transfer,Weekly
3579,46,Female,22,Georgia,Winter,No,Credit Card,22,Bank Transfer,Quarterly
3580,34,Female,66,Arizona,Fall,No,Bank Transfer,19,Credit Card,Every 3 Months
3581,51,Female,83,New Hampshire,Summer,No,Bank Transfer,3,Cash,Bi-Weekly
3582,26,Female,95,Georgia,Fall,No,Venmo,50,Credit Card,Weekly
3583,23,Female,41,California,Summer,No,Cash,15,PayPal,Annually
3584,52,Female,77,Arizona,Summer,No,Debit Card,44,Credit Card,Every 3 Months
3585,39,Female,52,Florida,Fall,No,Debit Card,48,Debit Card,Monthly
3586,39,Female,41,New York,Winter,No,Cash,4,Venmo,Bi-Weekly
3587,33,Female,28,Idaho,Winter,No,PayPal,12,PayPal,Bi-Weekly
3588,33,Female,90,Virginia,Summer,No,Debit Card,33,Debit Card,Annually
3589,23,Female,55,Michigan,Spring,No,Bank Transfer,40,Cash,Annually
3590,31,Female,73,New Hampshire,Spring,No,Cash,38,Cash,Every 3 Months
3591,27,Female,87,South Dakota,Fall,No,PayPal,19,Venmo,Every 3 Months
3592,48,Female,89,South Dakota,Winter,No,Cash,38,Bank Transfer,Quarterly
3593,61,Female,82,New Jersey,Spring,No,Cash,18,Venmo,Fortnightly
3594,63,Female,80,Wyoming,Spring,No,Bank Transfer,24,PayPal,Monthly
3595,19,Female,87,Alabama,Summer,No,PayPal,29,Venmo,Quarterly
3596,21,Female,41,South Dakota,Spring,No,Cash,14,PayPal,Annually
3597,28,Female,83,South Carolina,Spring,No,Bank Transfer,44,Cash,Fortnightly
3598,29,Female,71,New Mexico,Summer,No,Cash,18,Bank Transfer,Quarterly
3599,23,Female,76,Connecticut,Spring,No,Bank Transfer,19,Bank Transfer,Bi-Weekly
3600,37,Female,34,Kansas,Spring,No,Cash,4,Cash,Weekly
3601,67,Female,81,South Carolina,Spring,No,PayPal,25,Cash,Bi-Weekly
3602,34,Female,47,North Carolina,Summer,No,Debit Card,3,PayPal,Monthly
3603,58,Female,36,Wyoming,Summer,No,Bank Transfer,40,Debit Card,Quarterly
3604,45,Female,51,Louisiana,Spring,No,Debit Card,5,Cash,Weekly
3605,63,Female,86,Louisiana,Fall,No,Bank Transfer,17,Debit Card,Annually
3606,68,Female,41,Alabama,Fall,No,Venmo,36,Bank Transfer,Every 3 Months
3607,41,Female,90,Minnesota,Fall,No,Cash,41,Venmo,Annually
3608,50,Female,93,New Mexico,Fall,No,Debit Card,20,Venmo,Bi-Weekly
3609,24,Female,56,Tennessee,Fall,No,Bank Transfer,2,Cash,Every 3 Months
3610,21,Female,39,New Mexico,Summer,No,Debit Card,31,Debit Card,Monthly
3611,18,Female,86,Texas,Fall,No,Credit Card,23,Bank Transfer,Fortnightly
3612,63,Female,82,Washington,Spring,No,PayPal,30,Credit Card,Annually
3613,47,Female,29,Michigan,Summer,No,Credit Card,26,Cash,Every 3 Months
3614,58,Female,27,Minnesota,Fall,No,Cash,40,Venmo,Annually
3615,46,Female,25,Delaware,Spring,No,Bank Transfer,19,Bank Transfer,Annually
3616,35,Female,31,California,Winter,No,Bank Transfer,4,Credit Card,Monthly
3617,42,Female,23,Wisconsin,Winter,No,Cash,33,Debit Card,Fortnightly
3618,48,Female,47,Kentucky,Fall,No,Debit Card,29,Debit Card,Monthly
3619,28,Female,67,Nevada,Fall,No,Venmo,47,PayPal,Bi-Weekly
3620,44,Female,75,North Carolina,Winter,No,Cash,50,Venmo,Weekly
3621,60,Female,82,Louisiana,Summer,No,Credit Card,28,Credit Card,Fortnightly
3622,38,Female,32,New Jersey,Summer,No,Venmo,5,Cash,Fortnightly
3623,46,Female,41,Wisconsin,Fall,No,Bank Transfer,12,Credit Card,Annually
3624,39,Female,89,Arkansas,Winter,No,Venmo,4,PayPal,Weekly
3625,22,Female,82,Texas,Fall,No,PayPal,22,Bank Transfer,Bi-Weekly
3626,44,Female,99,Illinois,Winter,No,Debit Card,32,PayPal,Weekly
3627,69,Female,98,Mississippi,Fall,No,Bank Transfer,32,Venmo,Quarterly
3628,39,Female,54,Delaware,Winter,No,Credit Card,48,Cash,Every 3 Months
3629,53,Female,88,Georgia,Summer,No,Cash,35,Credit Card,Monthly
3630,52,Female,43,Kansas,Summer,No,Credit Card,44,Debit Card,Fortnightly
3631,65,Female,73,Oklahoma,Winter,No,Credit Card,29,Cash,Weekly
3632,48,Female,50,New Jersey,Fall,No,Debit Card,26,Credit Card,Monthly
3633,27,Female,73,Utah,Spring,No,PayPal,3,Debit Card,Quarterly
3634,39,Female,51,Montana,Spring,No,Venmo,1,Bank Transfer,Bi-Weekly
3635,59,Female,22,Ohio,Winter,No,Bank Transfer,17,PayPal,Annually
3636,52,Female,32,Colorado,Fall,No,Cash,17,Credit Card,Fortnightly
3637,50,Female,38,California,Summer,No,PayPal,36,Cash,Weekly
3638,32,Female,66,Utah,Winter,No,PayPal,32,Credit Card,Fortnightly
3639,40,Female,20,Kansas,Spring,No,Credit Card,50,PayPal,Bi-Weekly
3640,26,Female,44,Illinois,Summer,No,Venmo,39,Venmo,Annually
3641,47,Female,31,Minnesota,Spring,No,Credit Card,17,PayPal,Monthly
3642,51,Female,45,New York,Fall,No,Debit Card,39,Bank Transfer,Every 3 Months
3643,47,Female,71,Arizona,Summer,No,Credit Card,5,PayPal,Annually
3644,53,Female,96,Tennessee,Fall,No,Bank Transfer,47,Debit Card,Annually
3645,35,Female,32,Arkansas,Winter,No,Cash,18,Venmo,Weekly
3646,38,Female,90,Colorado,Summer,No,Credit Card,31,Credit Card,Every 3 Months
3647,69,Female,68,Nevada,Spring,No,Credit Card,39,Debit Card,Fortnightly
3648,47,Female,45,Kansas,Winter,No,Cash,12,Bank Transfer,Weekly
3649,31,Female,67,New York,Winter,No,Cash,45,Cash,Bi-Weekly
3650,68,Female,57,Minnesota,Fall,No,Debit Card,33,Credit Card,Fortnightly
3651,51,Female,60,Ohio,Summer,No,Cash,3,PayPal,Annually
3652,20,Female,32,Arizona,Spring,No,Bank Transfer,5,Venmo,Every 3 Months
3653,27,Female,29,Kentucky,Fall,No,Venmo,23,Debit Card,Monthly
3654,67,Female,20,Minnesota,Spring,No,Debit Card,39,Credit Card,Fortnightly
3655,21,Female,98,Arkansas,Winter,No,Debit Card,10,Credit Card,Annually
3656,20,Female,27,Wyoming,Fall,No,Venmo,4,Credit Card,Bi-Weekly
3657,35,Female,67,North Dakota,Spring,No,Debit Card,18,Credit Card,Monthly
3658,58,Female,82,Alabama,Winter,No,Bank Transfer,1,Debit Card,Every 3 Months
3659,28,Female,72,Mississippi,Fall,No,Cash,18,PayPal,Fortnightly
3660,27,Female,77,Illinois,Fall,No,Bank Transfer,46,Bank Transfer,Annually
3661,19,Female,74,Arkansas,Winter,No,Venmo,13,Bank Transfer,Fortnightly
3662,63,Female,39,Kansas,Winter,No,Cash,5,Credit Card,Fortnightly
3663,69,Female,80,Rhode Island,Spring,No,Venmo,11,Debit Card,Weekly
3664,65,Female,59,Florida,Summer,No,Cash,49,Credit Card,Weekly
3665,63,Female,68,Missouri,Fall,No,Cash,1,Debit Card,Fortnightly
3666,28,Female,77,North Carolina,Fall,No,Credit Card,11,Credit Card,Quarterly
3667,67,Female,50,Alabama,Winter,No,Credit Card,47,Cash,Every 3 Months
3668,51,Female,45,Washington,Fall,No,Credit Card,20,Venmo,Monthly
3669,59,Female,71,Michigan,Summer,No,PayPal,18,Venmo,Annually
3670,25,Female,52,Washington,Fall,No,Credit Card,43,PayPal,Quarterly
3671,31,Female,50,Vermont,Winter,No,Cash,4,PayPal,Every 3 Months
3672,62,Female,66,Illinois,Summer,No,Bank Transfer,20,Venmo,Quarterly
3673,51,Female,81,New York,Fall,No,Venmo,7,PayPal,Monthly
3674,32,Female,28,Rhode Island,Summer,No,Debit Card,31,Bank Transfer,Fortnightly
3675,35,Female,65,Washington,Winter,No,Venmo,41,Venmo,Fortnightly
3676,70,Female,80,Virginia,Winter,No,Cash,3,Bank Transfer,Monthly
3677,19,Female,94,Wisconsin,Spring,No,PayPal,16,PayPal,Monthly
3678,32,Female,30,Michigan,Fall,No,Cash,43,Cash,Annually
3679,56,Female,45,Texas,Fall,No,Debit Card,29,Bank Transfer,Fortnightly
3680,53,Female,91,Idaho,Summer,No,PayPal,5,Cash,Bi-Weekly
3681,22,Female,36,Iowa,Winter,No,Venmo,30,Debit Card,Quarterly
3682,26,Female,73,Connecticut,Fall,No,PayPal,33,Debit Card,Monthly
3683,42,Female,60,Wyoming,Fall,No,Venmo,46,Venmo,Bi-Weekly
3684,30,Female,77,Mississippi,Winter,No,Bank Transfer,17,Venmo,Fortnightly
3685,29,Female,86,Pennsylvania,Spring,No,PayPal,47,Credit Card,Bi-Weekly
3686,47,Female,42,Tennessee,Summer,No,PayPal,17,Cash,Bi-Weekly
3687,59,Female,70,Louisiana,Spring,No,PayPal,17,Cash,Bi-Weekly
3688,34,Female,44,Arkansas,Summer,No,PayPal,28,Bank Transfer,Every 3 Months
3689,52,Female,91,West Virginia,Spring,No,Venmo,8,Cash,Monthly
3690,47,Female,30,South Carolina,Fall,No,Cash,8,Bank Transfer,Quarterly
3691,24,Female,23,Kansas,Fall,No,Venmo,4,Bank Transfer,Bi-Weekly
3692,63,Female,21,Michigan,Summer,No,Credit Card,24,PayPal,Weekly
3693,59,Female,34,Alabama,Spring,No,Venmo,29,Cash,Fortnightly
3694,66,Female,46,South Dakota,Summer,No,Debit Card,10,Venmo,Weekly
3695,45,Female,41,Rhode Island,Winter,No,Venmo,11,PayPal,Bi-Weekly
3696,38,Female,33,Florida,Fall,No,Bank Transfer,18,Bank Transfer,Fortnightly
3697,63,Female,48,Connecticut,Fall,No,Venmo,26,Bank Transfer,Annually
3698,55,Female,66,Pennsylvania,Winter,No,PayPal,39,Cash,Weekly
3699,25,Female,54,California,Spring,No,Credit Card,4,Venmo,Annually
3700,51,Female,55,Oklahoma,Fall,No,Cash,24,Bank Transfer,Weekly
3701,28,Female,84,North Dakota,Summer,No,Credit Card,2,Bank Transfer,Every 3 Months
3702,46,Female,66,New Mexico,Spring,No,Cash,36,Cash,Annually
3703,58,Female,65,South Carolina,Spring,No,PayPal,36,Venmo,Weekly
3704,30,Female,83,Michigan,Fall,No,Bank Transfer,23,PayPal,Every 3 Months
3705,68,Female,61,Missouri,Winter,No,PayPal,36,Credit Card,Quarterly
3706,28,Female,65,Colorado,Summer,No,PayPal,2,Debit Card,Annually
3707,26,Female,55,Kansas,Spring,No,Credit Card,17,Cash,Bi-Weekly
3708,35,Female,79,Illinois,Fall,No,Bank Transfer,19,Venmo,Weekly
3709,40,Female,96,South Carolina,Fall,No,Bank Transfer,41,PayPal,Monthly
3710,31,Female,43,Utah,Fall,No,Debit Card,27,PayPal,Quarterly
3711,60,Female,40,Hawaii,Summer,No,PayPal,32,Bank Transfer,Fortnightly
3712,69,Female,62,Texas,Fall,No,Cash,33,Cash,Annually
3713,51,Female,72,Oregon,Spring,No,Venmo,24,PayPal,Quarterly
3714,49,Female,87,Arizona,Spring,No,Cash,31,Debit Card,Every 3 Months
3715,18,Female,31,New York,Winter,No,Cash,35,Credit Card,Weekly
3716,63,Female,34,Nebraska,Fall,No,Credit Card,2,Bank Transfer,Monthly
3717,57,Female,53,Vermont,Fall,No,Bank Transfer,42,Debit Card,Every 3 Months
3718,45,Female,85,Maryland,Summer,No,Venmo,47,Bank Transfer,Every 3 Months
3719,36,Female,50,Tennessee,Fall,No,Credit Card,44,Bank Transfer,Bi-Weekly
3720,20,Female,91,Pennsylvania,Summer,No,Cash,8,Bank Transfer,Every 3 Months
3721,21,Female,56,South Carolina,Fall,No,Debit Card,13,Credit Card,Quarterly
3722,62,Female,60,Connecticut,Fall,No,Credit Card,10,Cash,Annually
3723,23,Female,34,Kentucky,Fall,No,PayPal,1,Credit Card,Fortnightly
3724,26,Female,30,Rhode Island,Spring,No,Venmo,1,Debit Card,Monthly
3725,30,Female,71,Colorado,Winter,No,PayPal,18,Bank Transfer,Annually
3726,18,Female,100,Oklahoma,Winter,No,Bank Transfer,2,PayPal,Annually
3727,47,Female,85,Idaho,Fall,No,Debit Card,36,Debit Card,Every 3 Months
3728,41,Female,83,Maine,Summer,No,Credit Card,17,Debit Card,Bi-Weekly
3729,62,Female,31,Vermont,Winter,No,Credit Card,1,Debit Card,Annually
3730,28,Female,82,Rhode Island,Spring,No,Bank Transfer,50,Cash,Quarterly
3731,46,Female,79,Florida,Summer,No,Bank Transfer,3,Credit Card,Bi-Weekly
3732,54,Female,62,West Virginia,Spring,No,Credit Card,45,PayPal,Quarterly
3733,36,Female,92,Indiana,Spring,No,PayPal,28,PayPal,Annually
3734,25,Female,58,Illinois,Fall,No,Bank Transfer,6,Debit Card,Every 3 Months
3735,38,Female,88,California,Spring,No,Venmo,33,Debit Card,Every 3 Months
3736,38,Female,44,Massachusetts,Spring,No,Cash,29,PayPal,Annually
3737,42,Female,56,Idaho,Spring,No,Cash,2,PayPal,Every 3 Months
3738,19,Female,23,Kentucky,Winter,No,Debit Card,43,PayPal,Bi-Weekly
3739,34,Female,45,Delaware,Spring,No,Credit Card,48,Cash,Fortnightly
3740,38,Female,31,Idaho,Fall,No,Bank Transfer,43,Credit Card,Weekly
3741,42,Female,96,Virginia,Summer,No,Cash,26,Debit Card,Bi-Weekly
3742,58,Female,96,Arizona,Spring,No,Venmo,26,Debit Card,Bi-Weekly
3743,56,Female,80,Maryland,Fall,No,Debit Card,50,Credit Card,Bi-Weekly
3744,62,Female,28,Idaho,Fall,No,Credit Card,36,Debit Card,Quarterly
3745,24,Female,51,New Jersey,Summer,No,Venmo,26,Bank Transfer,Fortnightly
3746,60,Female,41,Washington,Spring,No,Bank Transfer,2,Debit Card,Monthly
3747,53,Female,99,Idaho,Summer,No,Debit Card,49,PayPal,Monthly
3748,26,Female,53,Rhode Island,Spring,No,Credit Card,32,Bank Transfer,Bi-Weekly
3749,34,Female,25,Delaware,Fall,No,PayPal,3,Venmo,Annually
3750,24,Female,95,Alaska,Winter,No,Debit Card,38,Venmo,Every 3 Months
3751,42,Female,88,Arizona,Fall,No,Debit Card,5,PayPal,Monthly
3752,36,Female,97,Alabama,Fall,No,Cash,8,Credit Card,Every 3 Months
3753,24,Female,81,Washington,Winter,No,Debit Card,43,Venmo,Weekly
3754,39,Female,26,Louisiana,Winter,No,Bank Transfer,22,Bank Transfer,Fortnightly
3755,46,Female,41,Nebraska,Summer,No,PayPal,10,Cash,Every 3 Months
3756,64,Female,93,Pennsylvania,Fall,No,Bank Transfer,26,Credit Card,Monthly
3757,64,Female,69,South Carolina,Spring,No,Credit Card,42,Debit Card,Bi-Weekly
3758,61,Female,44,California,Fall,No,Debit Card,33,Cash,Weekly
3759,61,Female,54,Indiana,Spring,No,Cash,23,Bank Transfer,Quarterly
3760,44,Female,61,Missouri,Spring,No,Credit Card,30,Venmo,Quarterly
3761,65,Female,80,Connecticut,Fall,No,PayPal,36,PayPal,Weekly
3762,60,Female,30,Nevada,Summer,No,Venmo,3,Venmo,Every 3 Months
3763,65,Female,94,New York,Fall,No,Venmo,13,PayPal,Annually
3764,27,Female,24,Oklahoma,Winter,No,PayPal,38,Cash,Every 3 Months
3765,36,Female,21,South Dakota,Fall,No,PayPal,19,Venmo,Monthly
3766,22,Female,52,Missouri,Summer,No,Cash,14,Bank Transfer,Bi-Weekly
3767,62,Female,59,Texas,Fall,No,Cash,43,Debit Card,Annually
3768,59,Female,51,New York,Summer,No,Venmo,10,Bank Transfer,Fortnightly
3769,50,Female,35,Vermont,Winter,No,PayPal,34,Bank Transfer,Quarterly
3770,51,Female,87,Arizona,Summer,No,Cash,31,Venmo,Annually
3771,23,Female,42,Montana,Summer,No,Credit Card,34,Bank Transfer,Weekly
3772,21,Female,86,Oklahoma,Winter,No,Bank Transfer,28,Venmo,Bi-Weekly
3773,44,Female,26,New Hampshire,Fall,No,Cash,35,Cash,Annually
3774,25,Female,60,Wisconsin,Summer,No,Bank Transfer,41,Cash,Quarterly
3775,57,Female,83,Alaska,Winter,No,Venmo,48,PayPal,Fortnightly
3776,41,Female,63,South Dakota,Spring,No,Debit Card,45,Cash,Quarterly
3777,19,Female,25,Alaska,Spring,No,Debit Card,10,Credit Card,Fortnightly
3778,43,Female,65,Utah,Fall,No,Debit Card,9,Cash,Weekly
3779,25,Female,60,South Dakota,Fall,No,PayPal,30,Debit Card,Annually
3780,60,Female,75,California,Spring,No,Venmo,45,PayPal,Annually
3781,54,Female,57,Mississippi,Fall,No,Bank Transfer,41,Venmo,Quarterly
3782,52,Female,99,Tennessee,Winter,No,Venmo,40,PayPal,Fortnightly
3783,40,Female,45,Alabama,Spring,No,Cash,42,PayPal,Fortnightly
3784,39,Female,66,Maine,Summer,No,Cash,17,Debit Card,Fortnightly
3785,54,Female,53,Virginia,Winter,No,Cash,4,Venmo,Annually
3786,64,Female,94,New Hampshire,Winter,No,Debit Card,6,Cash,Monthly
3787,31,Female,47,Tennessee,Fall,No,Venmo,22,Venmo,Weekly
3788,37,Female,80,New York,Fall,No,PayPal,46,PayPal,Every 3 Months
3789,43,Female,65,Kansas,Spring,No,Cash,27,Debit Card,Monthly
3790,56,Female,75,North Dakota,Summer,No,Debit Card,18,Bank Transfer,Every 3 Months
3791,27,Female,45,Alaska,Summer,No,Venmo,31,Credit Card,Weekly
3792,40,Female,51,Texas,Spring,No,Credit Card,1,Venmo,Weekly
3793,43,Female,58,Massachusetts,Summer,No,Credit Card,2,PayPal,Fortnightly
3794,62,Female,20,Delaware,Fall,No,Cash,46,Bank Transfer,Annually
3795,44,Female,82,South Dakota,Summer,No,Debit Card,27,Venmo,Weekly
